"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TNFAIP6",1.89827382343919e-121,-1.26188195931319,0.035,0.224,1.05515550475867e-116
"NFE2L2",3.43266140789624e-121,-0.390099485955721,0.257,0.544,1.90804484357913e-116
"ITGB8",6.3451606423506e-121,-0.388965596603335,0.083,0.308,3.52695754305058e-116
"SNHG8",2.36856963813012e-120,-0.531195814711265,0.513,0.795,1.31656943335463e-115
"LAGE3",4.03281403661813e-120,0.876041881307766,0.483,0.308,2.24163968225419e-115
"RSRC2",4.37022727518274e-120,-0.555952499044254,0.299,0.586,2.42919083091033e-115
"THAP9-AS1",6.40437482095725e-120,-0.411304498631745,0.054,0.259,3.55987174422909e-115
"NAXE",8.85401115756856e-120,0.933659027315429,0.514,0.359,4.92150210193448e-115
"UBALD2",3.46150721245252e-119,-0.361123191279606,0.069,0.285,1.92407878404174e-114
"PRSS22",3.46460244607912e-119,-0.547122465678786,0.106,0.338,1.92579926965308e-114
"SLC12A2",2.27779726136963e-118,-0.575731554110656,0.15,0.397,1.26611360773231e-113
"TIMP3",5.63859686123429e-118,0.88143540187576,0.198,0.049,3.13421406531708e-113
"PAWR",9.99380376021841e-118,-0.455467368144357,0.142,0.388,5.5550558201174e-113
"TXN",1.0193856189426e-117,-0.628483819195115,0.803,0.932,5.66625496289243e-113
"TPT1-AS1",2.24123936328241e-117,-0.532659196458373,0.175,0.429,1.24579290008053e-112
"PPP1R15A",1.20868135490217e-116,-0.699886682806766,0.303,0.598,6.71845531122371e-112
"DYNC1I2",2.12735148547966e-116,-0.370562869889851,0.219,0.491,1.18248832320387e-111
"GNPDA1.1",2.22699658911813e-116,1.02746886499783,0.422,0.246,1.23787605406132e-111
"PLEKHB1",4.33666644735782e-116,0.650078843457929,0.221,0.064,2.41053604476385e-111
"MAP2K3",4.81067709305994e-116,-0.639330165074073,0.146,0.386,2.67401486217737e-111
"RPL27",6.95334440265631e-116,-0.385260080954053,0.901,0.991,3.86501648621651e-111
"AREG",7.94771894341754e-116,-0.844071972149483,0.112,0.342,4.41773957469864e-111
"WDR45B",1.01172766115235e-115,-0.40177719003512,0.241,0.518,5.62368820451535e-111
"EMG1",2.68369297103118e-115,-0.375431993966363,0.105,0.334,1.49173073794768e-110
"FBXO2",3.2525443930073e-115,-1.09451120840859,0.187,0.419,1.80792680085311e-110
"HOTAIRM1",5.27849065673117e-115,-0.440990492158301,0.12,0.354,2.93404903154402e-110
"TM9SF3",5.72084296007318e-115,-0.353812615628455,0.129,0.372,3.17993055935667e-110
"SLC34A2",8.9251316272401e-115,-0.491624064662025,0.063,0.27,4.96103441500141e-110
"CDC42EP5",1.2885688755334e-114,-0.375491827468658,0.036,0.225,7.16251009465238e-110
"RPS21",2.2583921941348e-114,0.389620570619629,0.968,0.988,1.25532730110983e-109
"TOMM20",3.25291718576417e-114,0.792951711807699,0.722,0.739,1.80813401770701e-109
"HLA-DRA",8.57644616336747e-114,1.91458101553146,0.387,0.21,4.76721759990781e-109
"SLC43A3",2.40230857308998e-113,-0.488999199793271,0.102,0.322,1.33532322035206e-108
"LLPH",3.80834693063169e-113,-0.330264150894926,0.089,0.309,2.11686964139162e-108
"DMKN",6.11581193787643e-113,-0.377428976294729,0.165,0.427,3.39947406566861e-108
"OLFM4",9.85163893600746e-113,-1.38198789044845,0.009,0.172,5.47603350257975e-108
"PARP1",1.55242173338055e-112,0.849284768767209,0.43,0.258,8.6291362049958e-108
"CLU",2.02931215534401e-112,-0.280198280525836,0.278,0.577,1.12799316154797e-107
"RPL38",4.1485708422813e-112,-0.505905199722175,0.883,0.988,2.30598310268206e-107
"SERPINB6",7.06452735027142e-112,-0.287591444615155,0.132,0.39,3.92681752764837e-107
"TLE4",1.64241697055812e-111,-0.512389279749014,0.063,0.262,9.1293747308473e-107
"BBC3",1.85466430766335e-111,-0.434258409152778,0.072,0.278,1.03091515541468e-106
"IER3",2.31028625488114e-111,-0.58406149194314,0.349,0.645,1.28417261477568e-106
"RAB5C",3.20719437572969e-111,-0.32528243253639,0.208,0.477,1.78271899374935e-106
"BSCL2",4.80801205466388e-111,0.333996894297446,0.112,0.01,2.67253350058492e-106
"UFM1",7.56471504804205e-111,-0.441526568854122,0.277,0.549,4.20484685945417e-106
"GADD45A",8.37067793957436e-111,-1.33304068628159,0.132,0.351,4.65284133271241e-106
"OSER1",8.9594431302434e-111,-0.470050707845859,0.199,0.449,4.9801064639458e-106
"PITX1",9.12621832490486e-111,0.327953812324855,0.102,0.007,5.07280845589837e-106
"SESTD1",2.23798598898625e-110,-0.363848060336985,0.157,0.402,1.24398451197801e-105
"GNB2",2.24305285180077e-110,0.931240943708678,0.599,0.522,1.24680092767346e-105
"NCALD",3.97200064099606e-110,-0.491162554552858,0.046,0.237,2.20783655629766e-105
"HNRNPD",4.01376678910166e-110,-0.356602341873829,0.235,0.512,2.23105226972216e-105
"CTSH",6.03150690814659e-110,0.712680896567409,0.303,0.13,3.35261311489328e-105
"UBE2H",7.19616759409727e-110,-0.401151040640944,0.161,0.404,3.99998975717897e-105
"ATP6V1B2",8.05033152219961e-110,-0.524635186054236,0.104,0.322,4.47477677661465e-105
"SCRG1",1.74503578162727e-109,1.13384164858698,0.142,0.024,9.69978139217521e-105
"SCGB3A1",1.9841402413479e-109,-1.41930398252103,0.031,0.211,1.10288435315323e-104
"PTN",8.68318830568679e-109,-1.28123265541824,0.09,0.306,4.826550219716e-104
"IGF2BP2",1.57382727340412e-108,-0.303480257021945,0.032,0.214,8.74811889921678e-104
"CD74",2.98367199055947e-108,1.84850643239921,0.61,0.497,1.65847407595248e-103
"AC020916.1",4.71626761774099e-108,-0.482379602602796,0,0.147,2.62153735532133e-103
"MAP7D1",7.3439094304164e-108,-0.320380862449117,0.102,0.323,4.08211205689696e-103
"MZT2B",7.34650460351336e-108,-0.376516851679826,0.464,0.764,4.0835545838629e-103
"GJC3.1",2.06647130643859e-107,-0.335911436164912,0.002,0.151,1.14864807568389e-102
"AHCY",3.8673533140898e-107,0.907411083513967,0.416,0.248,2.14966833963681e-102
"PHLDA3",8.06119219115559e-107,-0.403884007321153,0.099,0.316,4.48081367945384e-102
"ELK3",1.13280851957699e-106,-0.325576890165864,0.024,0.194,6.29671615606868e-102
"ECH1",6.17308711550516e-106,-0.368377072682576,0.271,0.546,3.43131047315354e-101
"MED6",6.20563986518069e-106,-0.333343643139882,0.052,0.241,3.44940491906068e-101
"EIF2S2",8.13895144128202e-106,-0.337223686670299,0.489,0.788,4.52403615863661e-101
"ARL6IP1",8.28113524239422e-106,-0.345436940201979,0.232,0.498,4.60306902448483e-101
"PFN2",1.33162284248994e-105,1.05257026764929,0.447,0.285,7.40182556998033e-101
"MLF2",1.63668780926289e-105,1.07574794075028,0.634,0.577,9.09752918778775e-101
"ARL4C",3.87577090650323e-105,-0.47664417327913,0.065,0.261,2.15434725837982e-100
"SARS2",5.29328971643188e-105,-0.383933454433715,0.275,0.551,2.94227508887866e-100
"KYNU",7.79733909079384e-105,-1.03451121760596,0.084,0.281,4.33415093361776e-100
"CLK1",8.64940183201827e-105,-0.461664818678164,0.149,0.384,4.80777000832736e-100
"NDUFAF2",1.33414500256602e-104,-0.321964186052453,0.149,0.384,7.41584499676322e-100
"ID4",1.47360739163522e-104,-0.56395557156793,0.092,0.3,8.19104668640438e-100
"FN3K",2.86836262161197e-104,0.39855638811219,0.142,0.026,1.59437936322301e-99
"CYP1B1",3.42192415974772e-104,-0.617530461506123,0.045,0.228,1.90207654419577e-99
"SDC2",3.52856342993035e-104,0.930498406112571,0.241,0.086,1.96135198252678e-99
"SKP1",5.19594263431893e-104,-0.387174431490126,0.7,0.932,2.88816471328618e-99
"RAB21",8.65638339551201e-104,-0.305928786165954,0.056,0.245,4.81165071039535e-99
"CDV3",1.27407433383985e-103,-0.375752019875225,0.115,0.33,7.0819421846488e-99
"DDIT3",2.04343294253774e-103,-0.600144489662046,0.142,0.367,1.1358422011096e-98
"ARHGAP5",2.86141624327244e-103,-0.344583007700497,0.119,0.341,1.59051821882299e-98
"AKR1C1",4.82209446845104e-103,-1.79413083791711,0.043,0.217,2.68036121028851e-98
"MGST1",7.73310605818763e-103,-0.51224269304976,0.695,0.921,4.29844700244359e-98
"NPW",1.04508592398029e-102,0.805429065601009,0.137,0.025,5.80911010844446e-98
"RMRP.1",1.89515832944781e-102,-0.364096909313049,0.234,0.503,1.05342375742357e-97
"SPINT1",3.46393824096129e-102,-0.384533188813991,0.335,0.603,1.92543007123833e-97
"TCEA1P2",7.2002164400769e-102,1.14184809227074,0.56,0.441,4.00224030821674e-97
"TUBA4A",2.37337818666854e-101,-0.405298239671891,0.186,0.433,1.31924226505971e-96
"NEURL3",2.60716202534872e-101,-0.508183233739292,0.023,0.182,1.44919101179009e-96
"SLFN5",3.9870151855499e-101,-0.291960104829672,0.067,0.262,2.21618239088791e-96
"TPM3",4.98748865194738e-101,0.921719725072797,0.625,0.54,2.77229556718495e-96
"DERL2",5.79591752416518e-101,-0.362391254469988,0.158,0.394,3.22166075580722e-96
"PRDX5",1.15740967553903e-100,0.915608918433788,0.707,0.711,6.43346168148372e-96
"KIT",1.32593304092947e-100,-0.4220297706689,0.045,0.222,7.37019880800645e-96
"MRFAP1",1.37819221448268e-100,-0.442226197313681,0.399,0.661,7.66068142420196e-96
"SYF2",3.69452074440612e-100,-0.322786756753016,0.364,0.654,2.05359935577814e-95
"SRRM2",5.74071655287831e-100,-0.280016669680129,0.371,0.676,3.19097729591741e-95
"CLDN12",6.16486138374371e-100,-0.29413521141798,0.055,0.239,3.42673820015394e-95
"SPCS2",8.2777908943767e-100,-0.347214008609842,0.478,0.774,4.60121006863929e-95
"ANKLE2",8.43104826607228e-100,-0.306748901934013,0.093,0.299,4.68639817869628e-95
"YBX3",8.81601284586378e-100,-0.400599135165488,0.43,0.731,4.90038074037338e-95
"NUCKS1",9.68823771440645e-100,0.785182078202696,0.659,0.617,5.38520693355282e-95
"COX7A1",2.0292721532173e-99,-0.390942243919131,0.034,0.205,1.12797092636584e-94
"KLK5",2.74039438709814e-99,-0.168537863712321,0.104,0.321,1.5232482200685e-94
"RPS20",2.8614652915038e-99,0.0290579677627552,0.738,0.988,1.59054548228239e-94
"HLA-DRB5",3.68817832384103e-99,0.883679347272139,0.181,0.05,2.05007392130703e-94
"SRSF9",6.42043833316676e-99,-0.284179034123215,0.367,0.669,3.56880064749074e-94
"CYSTM1",8.61541946072143e-99,-0.339092858564418,0.266,0.529,4.78888090724201e-94
"TSHZ2",9.12145264293051e-99,-0.320003842722178,0.073,0.271,5.07015945157293e-94
"CTSC",1.24001048721833e-98,-1.04824805321833,0.152,0.371,6.89259829320307e-94
"NR5A1.1",3.60072980983632e-98,-0.200213030401729,0.182,0.452,2.00146566479752e-93
"POLB",3.9626046367533e-98,0.574547411266598,0.213,0.071,2.20261378733932e-93
"KRT7",5.53248427379885e-98,-0.65118983289843,0.723,0.939,3.07523138359109e-93
"ITM2C.1",6.41832695209899e-98,-0.250382936218948,0.212,0.478,3.56762703632422e-93
"SQSTM1",6.60007640502913e-98,-0.675423661148754,0.61,0.811,3.66865246973544e-93
"PMF1",8.22588947769616e-98,-0.281105318413764,0.1,0.311,4.57236066617741e-93
"DIABLO",9.31554926028461e-98,0.425891696373554,0.146,0.03,5.1780480563292e-93
"BST2",1.19811186895702e-97,1.30286516804564,0.353,0.195,6.65970482359762e-93
"FSCN1",1.51560829540988e-97,0.910824726101827,0.351,0.191,8.42450871003583e-93
"AP2B1",1.68190302987183e-97,-0.285344018314078,0.122,0.341,9.34885799154259e-93
"EN1",2.97012503250091e-97,0.36489410403883,0.105,0.011,1.65094399931563e-92
"PTPRE",2.99595463977729e-97,-0.305396030222501,0.034,0.201,1.66530138652021e-92
"PAGR1",3.69590467986872e-97,0.469844226987492,0.162,0.039,2.05436861630503e-92
"RBM7",1.07045414588513e-96,-0.338248074577537,0.105,0.312,5.9501193699025e-92
"COX7C",1.27223283475117e-96,-0.435301084960725,0.807,0.97,7.07170621196438e-92
"RPS27L",1.43031710147993e-96,-0.671078100396801,0.554,0.794,7.95041760857617e-92
"DSG2",1.48762026498132e-96,-0.358339131337855,0.173,0.405,8.26893724289865e-92
"RBPMS",1.7335826216897e-96,-0.316427620268596,0.169,0.41,9.63611900266218e-92
"AP2M1",1.68275978303251e-95,0.905630588266474,0.58,0.495,9.35362025398621e-91
"BEX3",1.77252900141454e-95,0.968294050421154,0.534,0.398,9.85260245436274e-91
"S100A9.1",2.54319474992116e-95,1.16221068990985,0.881,0.928,1.41363480174368e-90
"CMTM6",4.3602650031069e-95,-0.311469715978517,0.262,0.52,2.42365330197697e-90
"FNIP1",8.5325899715736e-95,-0.268541961641977,0.063,0.248,4.74284013569919e-90
"WEE1",1.01048227759474e-94,-0.482486825745364,0.081,0.268,5.61676574001037e-90
"RTN4",1.05261010573862e-94,-0.369602552507783,0.527,0.818,5.85093327274811e-90
"ETS1",1.12978829520581e-94,-0.296617746673401,0.021,0.173,6.27992823890152e-90
"FBLN5",1.20438191810483e-94,-1.317477938349,0.057,0.223,6.69455689178571e-90
"IDH2",1.91965899182648e-94,0.99289299638212,0.558,0.441,1.06704245060675e-89
"AKR7A2",2.12110075246807e-94,0.710930285711377,0.375,0.213,1.17901385325938e-89
"FOSL1",2.62107777551672e-94,-0.61266561729014,0.049,0.221,1.45692608152097e-89
"APP",2.69503195314226e-94,-0.105161436740123,0.451,0.81,1.49803351115412e-89
"PPP1CB",5.061495365041e-94,-0.366408716397646,0.395,0.688,2.81343219865804e-89
"ATP1B1",7.37280491383511e-94,-0.307660649764378,0.327,0.613,4.09817361135525e-89
"LIF",1.01010550892393e-93,-0.458429452326036,0.014,0.157,5.61467147135366e-89
"ADM",2.41847256739736e-93,-0.724969408843773,0.065,0.249,1.34430797658782e-88
"GADD45B",2.77249447654277e-93,-1.12518900724135,0.287,0.549,1.5410910547863e-88
"COX5A",3.63367317920213e-93,0.763341147257663,0.726,0.741,2.01977723665951e-88
"UFC1",1.23769141963949e-92,0.894972566702684,0.627,0.596,6.87970775606609e-88
"SDCBP",1.31309468247208e-92,-0.60855200768417,0.343,0.576,7.29883679252105e-88
"SERPINB7",1.54264306491407e-92,-0.840495894735687,0.02,0.166,8.57478147632488e-88
"RBMX",3.43088470273018e-92,-0.387806314635119,0.408,0.674,1.90705726201257e-87
"MPZL1",3.59233807373158e-92,-0.284225437983385,0.238,0.49,1.9968011182837e-87
"EVA1B",4.28970208013878e-92,-0.280119880290926,0.038,0.2,2.38443090124514e-87
"CLDND1",4.53872734419122e-92,-0.278749452069391,0.088,0.281,2.52285159426869e-87
"EMD",1.02038098552502e-91,0.802679515520623,0.448,0.309,5.67178770804083e-87
"HMGN3",1.12934377207329e-91,0.817032467461325,0.585,0.46,6.27745735706939e-87
"ATP6V0B",1.2074968974948e-91,-0.355932880260712,0.52,0.794,6.71187150472485e-87
"CCN1",1.27885492230569e-91,-0.822536192954818,0.146,0.361,7.10851508563617e-87
"KRT10",2.17898850333005e-91,-0.260950147138743,0.424,0.719,1.21119075957601e-86
"RPL3",2.87940570030511e-91,-0.450727326009995,0.98,0.999,1.6005176585146e-86
"ST14",4.03974383561237e-91,-0.265278516683111,0.078,0.266,2.24549161102513e-86
"MAFG",9.6448606821715e-91,-0.295400183680379,0.052,0.222,5.36109581018503e-86
"NME4",1.24115193189869e-90,1.04341070856219,0.513,0.402,6.89894301345886e-86
"GPAT3",1.59372077458293e-90,-0.376008774670287,0.028,0.179,8.85869692551922e-86
"JUN",1.61947449113776e-90,-0.106746933442307,0.54,0.838,9.00184895898924e-86
"PSMA6",1.62774412527023e-90,0.790432253149538,0.325,0.174,9.04781572031459e-86
"MDH2",2.34816970580716e-90,0.781180495639836,0.692,0.698,1.30523013097291e-85
"CX3CL1",3.98627931287855e-90,-0.320553188998708,0.113,0.317,2.21577335606354e-85
"MOB4",4.00266719563694e-90,-0.303353654753516,0.123,0.33,2.22488256069479e-85
"SAR1A",5.49920973581482e-90,-0.295742737644137,0.206,0.447,3.05673573165267e-85
"BLOC1S1",6.27211873355374e-90,-0.331271270729823,0.21,0.446,3.48635719804585e-85
"SERPINB1",7.28281836191741e-90,-0.39089711207672,0.178,0.412,4.04815458647179e-85
"ARPP19",9.84810387936714e-90,-0.350756010012891,0.247,0.491,5.47406854134622e-85
"SERPINB4",5.18029693552948e-89,-1.45541144166705,0.056,0.227,2.87946805161406e-84
"SDHC",6.98017968841805e-89,0.896732699381169,0.578,0.503,3.87993287980717e-84
"BTN3A3",8.2411503456022e-89,-0.302556904213895,0.874,0.987,4.58084341960298e-84
"IGKC",9.44022410292442e-89,1.18242839846206,0.247,0.087,5.24734856761054e-84
"NCOA7",9.95690442837303e-89,-0.466900232147,0.211,0.439,5.53454532651115e-84
"SORD",1.2945105566918e-88,0.459834342667816,0.171,0.049,7.19553692937137e-84
"CPEB4",1.56395420656152e-88,-0.299259770986261,0.054,0.222,8.69323945717218e-84
"RSL24D1.1",2.29890419489874e-88,-0.303342958634237,0.528,0.798,1.27784589673446e-83
"CD99",2.53785119181244e-88,0.951603682029107,0.319,0.167,1.41066458496894e-83
"HMGB3",2.84458793820722e-88,0.81118647631048,0.241,0.098,1.58116420545248e-83
"CNN3",4.15646919822181e-88,-0.363173535826096,0.373,0.648,2.31037340383159e-83
"ANXA2",5.50992754854058e-88,-0.735109751888463,0.776,0.91,3.06269322785628e-83
"HSPA8",1.23106073852232e-87,0.749013341418221,0.737,0.686,6.84285111507629e-83
"OGFRL1",1.96433892855158e-87,-0.293198517652888,0.16,0.381,1.0918777934354e-82
"NDUFA4",2.53230785275136e-87,0.554734195124881,0.863,0.929,1.40758331995184e-82
"OCLN",4.16546106250101e-87,-0.314476609758461,0.071,0.247,2.31537153159119e-82
"IMPDH1",4.6604356197448e-87,0.642906615879051,0.228,0.09,2.59050313923515e-82
"DEDD",7.49154538647281e-87,0.652319739994797,0.207,0.075,4.16417550307091e-82
"CCDC12",8.71172639847587e-87,-0.243292721198771,0.192,0.424,4.84241311859281e-82
"ARPC4",1.35604636564095e-86,-0.246461283285972,0.172,0.395,7.5375837234152e-82
"SON",1.37175146136855e-86,-0.314079214592469,0.395,0.682,7.62488049801707e-82
"CFLAR",2.64559475806314e-86,-0.312178263120073,0.188,0.412,1.4705538462694e-81
"HNRNPDL",2.99148682097567e-86,-0.333607111187445,0.526,0.797,1.66281794943933e-81
"GPX1",3.93213626820282e-86,0.611300879070104,0.673,0.52,2.18567794468054e-81
"SPAG7",4.2159047625773e-86,-0.22481166690856,0.197,0.436,2.34341066227859e-81
"KCMF1",8.16143127615255e-86,-0.296621466390154,0.103,0.295,4.53653157484939e-81
"PPP2R2A",1.10529251109516e-85,-0.378779009567681,0.204,0.425,6.14376842292247e-81
"YBX1",1.79728520577816e-85,0.88026274923583,0.906,0.95,9.99020981631788e-81
"YRDC",1.91991085348644e-85,-0.288882914962776,0.033,0.182,1.06718244791044e-80
"SNX9",2.19794953659588e-85,-0.265418067437182,0.106,0.301,1.22173024991682e-80
"CD68",3.20877815147506e-85,-0.247115753520993,0.064,0.24,1.78359933549741e-80
"CAMK2N1",4.37903973235441e-85,-0.414750610408483,0.044,0.202,2.4340892352292e-80
"BAZ1A",5.36505061519566e-85,-0.325479977566935,0.21,0.44,2.98216338445651e-80
"CMPK1",1.81866466835797e-84,-0.343436182797947,0.361,0.616,1.01090475590677e-79
"CHCHD10",1.88100296326863e-84,0.989060448740914,0.555,0.506,1.04555549713287e-79
"GRINA",2.30045879565015e-84,1.10745813105736,0.426,0.308,1.27871002156213e-79
"FAM241A",2.35016257910313e-84,-0.280276732311005,0.027,0.171,1.30633786959448e-79
"KCNN4.1",2.56383099214104e-84,-0.304141036500524,0.17,0.391,1.4251054569816e-79
"MRPL12",2.91939470463014e-84,-0.269326364683671,0.17,0.394,1.62274554656866e-79
"FXYD5",4.09018911193285e-84,-0.28569312832504,0.412,0.685,2.27353161786788e-79
"TARDBP",4.42854481083529e-84,-0.278942462133965,0.097,0.282,2.46160663310279e-79
"HSPA5",4.75978898749024e-84,-0.835302529814465,0.411,0.646,2.64572870869645e-79
"IRX2",6.5237684482097e-84,-0.273740615902732,0.045,0.204,3.62623669193736e-79
"CD44",9.47256414953511e-84,-0.334108624531141,0.424,0.702,5.26532478251909e-79
"CAPNS1",1.16799910474894e-83,-0.281765273258336,0.201,0.429,6.492323023747e-79
"SAR1B",1.17120798951369e-83,-0.311161016977813,0.152,0.358,6.51015960971184e-79
"NTMT1",1.61217055801498e-83,-0.273577280720279,0.174,0.392,8.96125004672628e-79
"KCTD9",1.82247521713882e-83,-0.26379217339823,0.061,0.227,1.01302284944661e-78
"PLBD1",2.56779790092479e-83,0.290183289689986,0.118,0.022,1.42731046322905e-78
"RPL37",3.5501679137443e-83,0.418816710672926,0.98,0.997,1.97336083485477e-78
"XBP1P1",4.08623258363866e-83,-0.383346899977013,0.443,0.688,2.27133238161555e-78
"SFT2D1",4.85524506283014e-83,-0.227286451768492,0.294,0.557,2.69878796817413e-78
"FBXO32",6.26123282020793e-83,-0.355414270003158,0.288,0.554,3.48030626311258e-78
"TIMM10B",6.45461071046496e-83,-0.221343546347591,0.052,0.213,3.58779536341195e-78
"CEP70",7.02984911659294e-83,0.596357521374856,0.15,0.04,3.90754163145819e-78
"LRRFIP2",1.36223938845971e-82,-0.417372205767656,0.242,0.462,7.5720076407533e-78
"MIDN",7.9542136869165e-82,-0.392913557276556,0.156,0.358,4.42134967787254e-77
"CHIC2",9.75737809607823e-82,-0.304643907091839,0.167,0.379,5.42363861470508e-77
"G0S2",9.80202028627103e-82,-0.834759517242862,0.025,0.162,5.44845297612375e-77
"PMAIP1",1.42331171408263e-81,-0.471196317171828,0.143,0.345,7.91147816272827e-77
"ADAM17",2.0670830263678e-81,-0.268197199414134,0.082,0.257,1.14898810020654e-76
"NAT8.1",2.7366476480521e-81,-0.257218616962894,0.016,0.148,1.52116559516976e-76
"SLC39A14",5.14726554848382e-81,-0.290130111654736,0.048,0.202,2.86110755512473e-76
"SEC62",1.17581068380159e-80,-0.262355062768943,0.411,0.694,6.53574368591116e-76
"TNIP3",1.50333099105784e-80,-0.408440231439771,0.008,0.128,8.35626531379503e-76
"ATP5MC3",1.57551552650456e-80,0.631491041597406,0.779,0.824,8.75750305407562e-76
"EHF",1.67368219675603e-80,-0.317454696370755,0.272,0.51,9.30316249066839e-76
"CRABP1.1",1.76610380262298e-80,2.22687982767607,0.273,0.138,9.81688798687981e-76
"MSMO1",2.06258850324192e-80,-0.31213969791052,0.104,0.29,1.14648981952702e-75
"TAX1BP3",2.54979910734682e-80,-0.233348423121074,0.185,0.405,1.41730583381873e-75
